ProductionID,ShiftID,MachineID,ProductID,StartTime,EndTime,TotalUnits,GoodUnits,IdealCycleTimeSeconds,Notes,DurationMinutes
PRD-01510,SFT-01069,M107,BPA-102,03:23:12,05:29:49,1,1,71,,126.62
PRD-01511,SFT-01070,M201,EMB-201,22:00:00,05:29:21,1,1,43,,449.35
PRD-01512,SFT-01071,M202,EMB-211,22:00:00,23:06:00,1,1,45,,66.0
PRD-01513,SFT-01071,M202,EMB-216,23:06:00,05:29:22,1,1,62,,383.37
PRD-01514,SFT-01072,M203,EMB-204,22:00:00,03:50:16,1,1,74,,350.27
PRD-01515,SFT-01072,M203,EMB-201,03:50:16,05:29:10,1,1,43,,98.9
PRD-01516,SFT-01073,M204,EMB-219,22:00:00,04:48:14,1,1,74,,408.23
PRD-01517,SFT-01073,M204,EMB-205,04:48:14,05:29:02,1,1,51,,40.8
PRD-01518,SFT-01074,M205,EMB-212,22:00:00,05:29:24,1,1,63,,449.4
PRD-01519,SFT-01075,M206,EMB-215,22:00:00,01:16:26,1,1,71,,196.43
PRD-01520,SFT-01075,M206,EMB-212,01:16:26,05:28:26,1,1,63,,252.0
PRD-01521,SFT-01076,M301,CSB-314,22:00:00,05:29:23,1,1,59,,449.38
PRD-01522,SFT-01077,M302,CSB-314,22:00:00,03:47:07,1,1,59,,347.12
PRD-01523,SFT-01077,M302,CSB-304,03:47:07,05:29:43,1,1,54,,102.6
PRD-01524,SFT-01078,M303,CSB-311,22:00:00,05:29:40,1,1,71,,449.67
PRD-01525,SFT-01079,M304,CSB-313,22:00:00,23:46:40,1,1,40,,106.67
PRD-01526,SFT-01079,M304,CSB-309,23:46:40,05:29:10,1,1,50,,342.5
PRD-01527,SFT-01080,M305,CSB-307,22:00:00,02:43:00,1,1,60,,283.0
PRD-01528,SFT-01080,M305,CSB-314,02:43:00,05:28:12,1,1,59,,165.2
PRD-01529,SFT-01081,M101,BPA-117,06:00:00,13:20:00,432,404,44,,440.0
PRD-01530,SFT-01082,M102,BPA-117,06:00:00,13:20:00,441,435,44,,440.0
PRD-01531,SFT-01083,M103,BPA-104,06:00:00,10:45:57,405,389,57,,285.95
PRD-01532,SFT-01083,M103,BPA-110,10:45:57,13:18:42,456,422,47,,152.75
PRD-01533,SFT-01084,M104,BPA-113,06:00:00,12:44:14,314,298,67,,404.23
PRD-01534,SFT-01084,M104,BPA-108,12:44:14,13:18:14,369,363,60,,34.0
PRD-01535,SFT-01085,M105,BPA-104,06:00:00,12:20:57,372,352,57,,380.95
PRD-01536,SFT-01085,M105,BPA-106,12:20:57,13:18:33,358,341,64,,57.6
PRD-01537,SFT-01086,M106,BPA-110,06:00:00,13:00:39,431,419,47,,420.65
PRD-01538,SFT-01086,M106,BPA-114,13:00:39,13:18:31,311,300,67,,17.87
PRD-01539,SFT-01087,M107,BPA-117,06:00:00,13:20:00,510,496,44,,440.0
PRD-01540,SFT-01088,M201,EMB-205,06:00:00,07:44:33,400,380,51,,104.55
PRD-01541,SFT-01088,M201,EMB-200,07:44:33,13:18:53,373,367,59,,334.33
PRD-01542,SFT-01089,M202,EMB-217,06:00:00,12:45:21,299,291,67,,405.35
PRD-01543,SFT-01089,M202,EMB-205,12:45:21,13:18:30,359,343,51,,33.15
PRD-01544,SFT-01090,M203,EMB-219,06:00:00,13:19:04,271,253,74,,439.07
PRD-01545,SFT-01091,M204,EMB-216,06:00:00,13:10:54,284,268,62,,430.9
PRD-01546,SFT-01091,M204,EMB-201,13:10:54,13:19:30,429,403,43,,8.6
PRD-01547,SFT-01092,M205,EMB-213,06:00:00,13:19:50,328,308,58,,439.83
PRD-01548,SFT-01093,M206,EMB-203,06:00:00,06:10:39,297,273,71,,10.65
PRD-01549,SFT-01093,M206,EMB-206,06:10:39,13:19:19,476,453,40,,428.67
PRD-01550,SFT-01094,M301,CSB-305,06:00:00,13:19:44,305,280,68,,439.73
PRD-01551,SFT-01095,M302,CSB-300,06:00:00,13:20:00,465,432,50,,440.0
PRD-01552,SFT-01096,M303,CSB-313,06:00:00,13:20:00,495,481,40,,440.0
PRD-01553,SFT-01097,M304,CSB-317,06:00:00,13:19:50,302,279,70,,439.83
PRD-01554,SFT-01098,M305,CSB-303,06:00:00,10:32:08,422,380,52,,272.13
PRD-01555,SFT-01098,M305,CSB-313,10:32:08,13:18:48,621,567,40,,166.67
PRD-01556,SFT-01099,M101,BPA-108,14:00:00,21:14:00,332,306,60,,434.0
PRD-01557,SFT-01100,M102,BPA-104,14:00:00,21:10:21,380,342,57,,430.35
PRD-01558,SFT-01100,M102,BPA-101,21:10:21,21:14:11,443,418,46,,3.83
PRD-01559,SFT-01101,M103,BPA-116,14:00:00,21:14:08,285,275,64,,434.13
PRD-01560,SFT-01102,M104,BPA-104,14:00:00,20:01:57,343,334,57,,361.95
PRD-01561,SFT-01102,M104,BPA-111,20:01:57,21:13:49,444,404,49,,71.87
PRD-01562,SFT-01103,M105,BPA-117,14:00:00,18:54:04,443,434,44,,294.07
PRD-01563,SFT-01103,M105,BPA-117,18:54:04,21:14:08,512,505,44,,140.07
PRD-01564,SFT-01104,M106,BPA-119,14:00:00,16:51:36,282,255,72,,171.6
PRD-01565,SFT-01104,M106,BPA-119,16:51:36,21:14:24,256,233,72,,262.8
PRD-01566,SFT-01105,M107,BPA-110,14:00:00,21:14:45,451,408,47,,434.75
PRD-01567,SFT-01106,M201,EMB-213,14:00:00,19:43:10,361,342,58,,343.17
PRD-01568,SFT-01106,M201,EMB-214,19:43:10,21:13:49,442,399,49,,90.65
PRD-01569,SFT-01107,M202,EMB-204,14:00:00,15:18:56,261,255,74,,78.93
PRD-01570,SFT-01107,M202,EMB-217,15:18:56,21:14:02,314,305,67,,355.1
PRD-01571,SFT-01108,M203,EMB-200,14:00:00,21:14:38,363,327,59,,434.63
PRD-01572,SFT-01109,M204,EMB-209,14:00:00,19:39:12,422,398,53,,339.2
PRD-01573,SFT-01109,M204,EMB-215,19:39:12,21:13:52,280,270,71,,94.67
PRD-01574,SFT-01111,M206,EMB-212,14:00:00,21:14:42,279,264,63,,434.7
PRD-01575,SFT-01112,M301,CSB-319,14:00:00,19:07:27,481,443,43,,307.45
PRD-01576,SFT-01112,M301,CSB-303,19:07:27,21:13:59,400,389,52,,126.53
PRD-01577,SFT-01113,M302,CSB-303,14:00:00,14:13:52,451,422,52,,13.87
PRD-01578,SFT-01113,M302,CSB-301,14:13:52,21:14:26,355,321,62,,420.57
PRD-01579,SFT-01114,M303,CSB-315,14:00:00,21:14:40,528,519,40,,434.67
PRD-01580,SFT-01115,M304,CSB-305,14:00:00,21:14:04,305,281,68,,434.07
PRD-01581,SFT-01116,M305,CSB-319,14:00:00,15:00:55,518,509,43,,60.92
PRD-01582,SFT-01116,M305,CSB-302,15:00:55,21:14:01,578,523,42,,373.1
PRD-01583,SFT-01117,M101,BPA-104,22:00:00,05:29:21,1,1,57,,449.35
PRD-01584,SFT-01118,M102,BPA-111,22:00:00,02:05:00,1,1,49,,245.0
PRD-01585,SFT-01118,M102,BPA-109,02:05:00,05:29:00,1,1,68,,204.0
PRD-01586,SFT-01119,M103,BPA-105,22:00:00,22:31:20,1,1,47,,31.33
PRD-01587,SFT-01119,M103,BPA-112,22:31:20,05:28:56,1,1,54,,417.6
PRD-01588,SFT-01120,M104,BPA-106,22:00:00,02:06:24,1,1,64,,246.4
PRD-01589,SFT-01120,M104,BPA-119,02:06:24,05:29:12,1,1,72,,202.8
PRD-01590,SFT-01121,M105,BPA-118,22:00:00,05:29:40,1,1,71,,449.67
PRD-01591,SFT-01122,M106,BPA-114,22:00:00,05:28:54,1,1,67,,448.9
PRD-01592,SFT-01124,M201,EMB-205,22:00:00,01:48:39,1,1,51,,228.65
PRD-01593,SFT-01124,M201,EMB-219,01:48:39,05:29:25,1,1,74,,220.77
PRD-01594,SFT-01125,M202,EMB-206,22:00:00,05:29:20,1,1,40,,449.33
PRD-01595,SFT-01126,M203,EMB-204,22:00:00,05:28:56,1,1,74,,448.93
PRD-01596,SFT-01129,M206,EMB-211,22:00:00,05:30:00,1,1,45,,450.0
PRD-01597,SFT-01130,M301,CSB-300,22:00:00,05:30:00,1,1,50,,450.0
PRD-01598,SFT-01131,M302,CSB-303,22:00:00,23:55:16,1,1,52,,115.27
PRD-01599,SFT-01131,M302,CSB-317,23:55:16,05:28:56,1,1,70,,333.67
PRD-01600,SFT-01132,M303,CSB-308,22:00:00,05:29:21,1,1,43,,449.35
PRD-01601,SFT-01133,M304,CSB-302,22:00:00,00:52:54,1,1,42,,172.9
PRD-01602,SFT-01133,M304,CSB-305,00:52:54,05:29:26,1,1,68,,276.53
PRD-01603,SFT-01134,M305,CSB-306,22:00:00,02:20:52,1,1,52,,260.87
PRD-01604,SFT-01134,M305,CSB-314,02:20:52,05:29:40,1,1,59,,188.8
PRD-01605,SFT-01135,M101,BPA-115,06:00:00,13:19:19,475,441,43,,439.32
PRD-01606,SFT-01136,M102,BPA-119,06:00:00,13:19:12,290,267,72,,439.2
PRD-01607,SFT-01137,M103,BPA-106,06:00:00,10:32:00,377,367,64,,272.0
PRD-01608,SFT-01137,M103,BPA-110,10:32:00,13:18:51,482,448,47,,166.85
PRD-01609,SFT-01138,M104,BPA-101,06:00:00,09:49:14,462,449,46,,229.23
PRD-01610,SFT-01138,M104,BPA-108,09:49:14,13:19:14,392,382,60,,210.0
PRD-01611,SFT-01139,M105,BPA-100,06:00:00,13:19:44,298,272,68,,439.73
PRD-01612,SFT-01140,M106,BPA-110,06:00:00,13:19:27,457,418,47,,439.45
PRD-01613,SFT-01141,M107,BPA-118,06:00:00,11:07:40,274,267,71,,307.67
PRD-01614,SFT-01141,M107,BPA-101,11:07:40,13:19:32,477,432,46,,131.87
PRD-01615,SFT-01142,M201,EMB-207,06:00:00,13:19:27,447,437,51,,439.45
PRD-01616,SFT-01143,M202,EMB-206,06:00:00,07:00:00,499,475,40,,60.0
PRD-01617,SFT-01143,M202,EMB-211,07:00:00,13:19:30,466,456,45,,379.5
PRD-01618,SFT-01144,M203,EMB-203,06:00:00,13:19:01,274,261,71,,439.02
PRD-01619,SFT-01145,M204,EMB-215,06:00:00,06:36:41,284,256,71,,36.68
PRD-01620,SFT-01145,M204,EMB-214,06:36:41,13:19:18,429,418,49,,402.62
PRD-01621,SFT-01146,M205,EMB-206,06:00:00,13:20:00,509,487,40,,440.0
PRD-01622,SFT-01148,M301,CSB-312,06:00:00,13:20:00,336,302,66,,440.0
PRD-01623,SFT-01149,M302,CSB-312,06:00:00,08:50:30,356,336,66,,170.5
PRD-01624,SFT-01149,M302,CSB-301,08:50:30,13:19:10,380,369,62,,268.67
PRD-01625,SFT-01152,M305,CSB-300,06:00:00,13:20:00,466,419,50,,440.0
PRD-01626,SFT-01153,M101,BPA-101,14:00:00,15:52:42,487,442,46,,112.7
PRD-01627,SFT-01153,M101,BPA-119,15:52:42,21:14:18,300,279,72,,321.6
PRD-01628,SFT-01154,M102,BPA-117,14:00:00,14:48:24,530,500,44,,48.4
PRD-01629,SFT-01154,M102,BPA-100,14:48:24,21:13:44,290,286,68,,385.33
PRD-01630,SFT-01155,M103,BPA-113,14:00:00,21:14:23,289,274,67,,434.38
PRD-01631,SFT-01156,M104,BPA-119,14:00:00,21:14:24,279,267,72,,434.4
PRD-01632,SFT-01157,M105,BPA-104,14:00:00,14:51:18,405,369,57,,51.3
PRD-01633,SFT-01157,M105,BPA-107,14:51:18,21:13:48,368,360,51,,382.5
PRD-01634,SFT-01158,M106,BPA-106,14:00:00,21:14:08,321,293,64,,434.13
PRD-01635,SFT-01159,M107,BPA-108,14:00:00,21:14:00,313,286,60,,434.0
PRD-01636,SFT-01160,M201,EMB-218,14:00:00,21:14:42,284,278,69,,434.7
PRD-01637,SFT-01161,M202,EMB-218,14:00:00,17:50:00,315,308,69,,230.0
PRD-01638,SFT-01161,M202,EMB-204,17:50:00,21:13:30,293,266,74,,203.5
PRD-01639,SFT-01162,M203,EMB-209,14:00:00,21:14:36,326,315,53,,434.6
PRD-01640,SFT-01163,M204,EMB-209,14:00:00,17:25:49,334,307,53,,205.82
PRD-01641,SFT-01163,M204,EMB-209,17:25:49,21:13:43,411,400,53,,227.9
PRD-01642,SFT-01164,M205,EMB-212,14:00:00,18:29:51,288,283,63,,269.85
PRD-01643,SFT-01164,M205,EMB-214,18:29:51,21:14:00,452,429,49,,164.15
PRD-01644,SFT-01165,M206,EMB-219,14:00:00,21:14:08,251,231,74,,434.13
PRD-01645,SFT-01166,M301,CSB-319,14:00:00,21:14:18,539,489,43,,434.3
PRD-01646,SFT-01167,M302,CSB-312,14:00:00,21:14:30,322,304,66,,434.5
PRD-01647,SFT-01168,M303,CSB-307,14:00:00,21:15:00,416,386,60,,435.0
PRD-01648,SFT-01169,M304,CSB-316,14:00:00,21:14:42,360,338,63,,434.7
PRD-01649,SFT-01170,M305,CSB-313,14:00:00,21:14:40,510,498,40,,434.67
PRD-01650,SFT-01171,M101,BPA-106,22:00:00,01:28:00,1,1,64,,208.0
PRD-01651,SFT-01171,M101,BPA-117,01:28:00,05:29:16,1,1,44,,241.27
PRD-01652,SFT-01173,M103,BPA-109,22:00:00,23:08:00,1,1,68,,68.0
PRD-01653,SFT-01173,M103,BPA-110,23:08:00,05:28:42,1,1,47,,380.7
PRD-01654,SFT-01174,M104,BPA-102,22:00:00,03:07:40,1,1,71,,307.67
PRD-01655,SFT-01174,M104,BPA-101,03:07:40,05:28:44,1,1,46,,141.07
PRD-01656,SFT-01176,M106,BPA-106,22:00:00,22:33:04,1,1,64,,33.07
PRD-01657,SFT-01176,M106,BPA-108,22:33:04,05:29:04,1,1,60,,416.0
PRD-01658,SFT-01177,M107,BPA-103,22:00:00,05:28:56,1,1,74,,448.93
PRD-01659,SFT-01178,M201,EMB-210,22:00:00,05:28:56,1,1,74,,448.93
PRD-01660,SFT-01179,M202,EMB-215,22:00:00,23:44:08,1,1,71,,104.13
PRD-01661,SFT-01179,M202,EMB-213,23:44:08,05:28:16,1,1,58,,344.13
PRD-01662,SFT-01180,M203,EMB-201,22:00:00,05:29:21,1,1,43,,449.35
PRD-01663,SFT-01181,M204,EMB-215,22:00:00,05:29:40,1,1,71,,449.67
PRD-01664,SFT-01182,M205,EMB-205,22:00:00,02:16:42,1,1,51,,256.7
PRD-01665,SFT-01182,M205,EMB-209,02:16:42,05:29:16,1,1,53,,192.57
PRD-01666,SFT-01183,M206,EMB-207,22:00:00,05:29:39,1,1,51,,449.65
PRD-01667,SFT-01184,M301,CSB-310,22:00:00,04:03:25,1,1,49,,363.42
PRD-01668,SFT-01184,M301,CSB-309,04:03:25,05:29:15,1,1,50,,85.83
PRD-01669,SFT-01185,M302,CSB-306,22:00:00,05:29:48,1,1,52,,449.8
PRD-01670,SFT-01186,M303,CSB-302,22:00:00,04:36:54,1,1,42,,396.9
PRD-01671,SFT-01186,M303,CSB-309,04:36:54,05:29:24,1,1,50,,52.5
PRD-01672,SFT-01187,M304,CSB-313,22:00:00,05:30:00,1,1,40,,450.0
PRD-01673,SFT-01188,M305,CSB-305,22:00:00,05:29:56,1,1,68,,449.93
PRD-01674,SFT-01189,M101,BPA-118,06:00:00,13:19:01,305,298,71,,439.02
PRD-01675,SFT-01190,M102,BPA-107,06:00:00,09:52:54,389,364,51,,232.9
PRD-01676,SFT-01190,M102,BPA-113,09:52:54,13:19:29,309,280,67,,206.58
PRD-01677,SFT-01191,M103,BPA-109,06:00:00,13:19:44,302,275,68,,439.73
PRD-01678,SFT-01192,M104,BPA-112,06:00:00,13:19:12,379,361,54,,439.2
PRD-01679,SFT-01193,M105,BPA-115,06:00:00,09:24:15,553,500,43,,204.25
PRD-01680,SFT-01193,M105,BPA-106,09:24:15,13:18:55,319,297,64,,234.67
PRD-01681,SFT-01194,M106,BPA-110,06:00:00,07:42:37,430,416,47,,102.62
PRD-01682,SFT-01194,M106,BPA-110,07:42:37,13:18:40,463,443,47,,336.05
PRD-01683,SFT-01195,M107,BPA-116,06:00:00,13:19:28,347,328,64,,439.47
PRD-01684,SFT-01196,M201,EMB-208,06:00:00,11:20:15,298,276,63,,320.25
PRD-01685,SFT-01196,M201,EMB-212,11:20:15,13:18:54,314,295,63,,118.65
PRD-01686,SFT-01197,M202,EMB-213,06:00:00,13:19:50,301,284,58,,439.83
PRD-01687,SFT-01198,M203,EMB-205,06:00:00,08:04:06,390,362,51,,124.1
PRD-01688,SFT-01198,M203,EMB-206,08:04:06,13:19:26,465,458,40,,315.33
PRD-01689,SFT-01199,M204,EMB-213,06:00:00,09:04:38,331,309,58,,184.63
PRD-01690,SFT-01199,M204,EMB-202,09:04:38,13:18:47,373,351,51,,254.15
PRD-01691,SFT-01200,M205,EMB-202,06:00:00,07:03:45,414,374,51,,63.75
PRD-01692,SFT-01200,M205,EMB-210,07:03:45,13:18:41,267,261,74,,374.93
PRD-01693,SFT-01201,M206,EMB-214,06:00:00,08:49:52,414,378,49,,169.87
PRD-01694,SFT-01201,M206,EMB-210,08:49:52,13:18:44,315,305,74,,268.87
PRD-01695,SFT-01202,M301,CSB-302,06:00:00,06:55:18,569,519,42,,55.3
PRD-01696,SFT-01202,M301,CSB-317,06:55:18,13:19:08,311,280,70,,383.83
PRD-01697,SFT-01203,M302,CSB-305,06:00:00,10:27:28,376,349,68,,267.47
PRD-01698,SFT-01203,M302,CSB-317,10:27:28,13:18:58,357,350,70,,171.5
PRD-01699,SFT-01204,M303,CSB-302,06:00:00,13:19:36,562,541,42,,439.6
PRD-01700,SFT-01205,M304,CSB-303,06:00:00,12:12:40,391,371,52,,372.67
PRD-01701,SFT-01205,M304,CSB-312,12:12:40,13:19:46,304,279,66,,67.1
PRD-01702,SFT-01206,M305,CSB-304,06:00:00,07:52:30,433,410,54,,112.5
PRD-01703,SFT-01206,M305,CSB-315,07:52:30,13:19:10,610,563,40,,326.67
PRD-01704,SFT-01208,M102,BPA-113,14:00:00,21:14:23,307,278,67,,434.38
PRD-01705,SFT-01209,M103,BPA-110,14:00:00,19:37:37,414,383,47,,337.62
PRD-01706,SFT-01209,M103,BPA-114,19:37:37,21:14:46,314,283,67,,97.15
PRD-01707,SFT-01210,M104,BPA-115,14:00:00,20:47:04,493,453,43,,407.07
PRD-01708,SFT-01210,M104,BPA-107,20:47:04,21:14:16,428,417,51,,27.2
PRD-01709,SFT-01211,M105,BPA-107,14:00:00,21:14:21,378,356,51,,434.35
PRD-01710,SFT-01212,M106,BPA-106,14:00:00,21:14:08,298,269,64,,434.13
PRD-01711,SFT-01213,M107,BPA-114,14:00:00,17:33:17,310,280,67,,213.28
PRD-01712,SFT-01213,M107,BPA-106,17:33:17,21:14:05,318,294,64,,220.8
PRD-01713,SFT-01214,M201,EMB-210,14:00:00,21:14:08,241,231,74,,434.13
PRD-01714,SFT-01215,M202,EMB-219,14:00:00,21:14:08,275,253,74,,434.13
PRD-01715,SFT-01217,M204,EMB-216,14:00:00,16:20:32,376,352,62,,140.53
PRD-01716,SFT-01217,M204,EMB-206,16:20:32,21:13:52,457,450,40,,293.33
PRD-01717,SFT-01218,M205,EMB-209,14:00:00,21:07:32,411,392,53,,427.53
PRD-01718,SFT-01218,M205,EMB-200,21:07:32,21:14:25,319,306,59,,6.88
PRD-01719,SFT-01219,M206,EMB-210,14:00:00,15:55:56,279,270,74,,115.93
PRD-01720,SFT-01219,M206,EMB-218,15:55:56,21:14:29,273,258,69,,318.55
PRD-01721,SFT-01220,M301,CSB-312,14:00:00,21:14:30,358,328,66,,434.5
PRD-01722,SFT-01221,M302,CSB-313,14:00:00,21:14:40,613,579,40,,434.67
PRD-01723,SFT-01222,M303,CSB-318,14:00:00,21:14:18,507,496,43,,434.3
PRD-01724,SFT-01223,M304,CSB-305,14:00:00,15:19:20,346,326,68,,79.33
PRD-01725,SFT-01223,M304,CSB-311,15:19:20,21:14:20,332,322,71,,355.0
PRD-01726,SFT-01224,M305,CSB-307,14:00:00,16:41:00,394,373,60,,161.0
PRD-01727,SFT-01224,M305,CSB-304,16:41:00,21:13:42,373,336,54,,272.7
PRD-01728,SFT-01225,M101,BPA-105,22:00:00,05:29:38,1,1,47,,449.63
PRD-01729,SFT-01226,M102,BPA-114,22:00:00,05:28:54,1,1,67,,448.9
PRD-01730,SFT-01227,M103,BPA-108,22:00:00,22:27:00,1,1,60,,27.0
PRD-01731,SFT-01227,M103,BPA-113,22:27:00,05:29:06,1,1,67,,422.1
PRD-01732,SFT-01228,M104,BPA-100,22:00:00,05:29:56,1,1,68,,449.93
PRD-01733,SFT-01229,M105,BPA-117,22:00:00,05:29:32,1,1,44,,449.53
PRD-01734,SFT-01231,M107,BPA-118,22:00:00,23:05:05,1,1,71,,65.08
PRD-01735,SFT-01231,M107,BPA-117,23:05:05,05:29:21,1,1,44,,384.27
PRD-01736,SFT-01232,M201,EMB-205,22:00:00,05:29:39,1,1,51,,449.65
PRD-01737,SFT-01233,M202,EMB-211,22:00:00,05:06:45,1,1,45,,426.75
PRD-01738,SFT-01233,M202,EMB-200,05:06:45,05:29:22,1,1,59,,22.62
PRD-01739,SFT-01234,M203,EMB-210,22:00:00,05:28:56,1,1,74,,448.93
PRD-01740,SFT-01235,M204,EMB-215,22:00:00,22:27:13,1,1,71,,27.22
PRD-01741,SFT-01235,M204,EMB-208,22:27:13,05:28:16,1,1,63,,421.05
PRD-01742,SFT-01236,M205,EMB-210,22:00:00,22:27:08,1,1,74,,27.13
PRD-01743,SFT-01236,M205,EMB-201,22:27:08,05:29:15,1,1,43,,422.12
PRD-01744,SFT-01237,M206,EMB-211,22:00:00,23:54:00,1,1,45,,114.0
PRD-01745,SFT-01237,M206,EMB-203,23:54:00,05:28:53,1,1,71,,334.88
PRD-01746,SFT-01238,M301,CSB-319,22:00:00,05:29:21,1,1,43,,449.35
PRD-01747,SFT-01239,M302,CSB-306,22:00:00,05:29:48,1,1,52,,449.8
PRD-01748,SFT-01240,M303,CSB-315,22:00:00,03:28:40,1,1,40,,328.67
PRD-01749,SFT-01240,M303,CSB-301,03:28:40,05:29:34,1,1,62,,120.9
PRD-01750,SFT-01242,M305,CSB-318,22:00:00,05:29:21,1,1,43,,449.35
PRD-01751,SFT-01243,M101,BPA-115,06:00:00,11:15:20,544,533,43,,315.33
PRD-01752,SFT-01243,M101,BPA-101,11:15:20,13:19:32,514,474,46,,124.2
PRD-01753,SFT-01244,M102,BPA-103,06:00:00,08:03:20,330,305,74,,123.33
PRD-01754,SFT-01244,M102,BPA-110,08:03:20,13:19:48,438,396,47,,316.47
PRD-01755,SFT-01245,M103,BPA-106,06:00:00,13:19:28,331,316,64,,439.47
PRD-01756,SFT-01246,M104,BPA-102,06:00:00,13:19:01,280,261,71,,439.02
PRD-01757,SFT-01247,M105,BPA-112,06:00:00,08:48:18,356,321,54,,168.3
PRD-01758,SFT-01247,M105,BPA-111,08:48:18,13:18:37,431,405,49,,270.32
PRD-01759,SFT-01248,M106,BPA-105,06:00:00,13:19:27,466,421,47,,439.45
PRD-01760,SFT-01249,M107,BPA-111,06:00:00,13:03:51,423,403,49,,423.85
PRD-01761,SFT-01249,M107,BPA-103,13:03:51,13:18:39,261,247,74,,14.8
PRD-01762,SFT-01250,M201,EMB-202,06:00:00,07:25:00,416,395,51,,85.0
PRD-01763,SFT-01250,M201,EMB-219,07:25:00,13:18:58,301,291,74,,353.97
PRD-01764,SFT-01251,M202,EMB-211,06:00:00,07:27:00,478,442,45,,87.0
PRD-01765,SFT-01251,M202,EMB-208,07:27:00,13:18:45,323,303,63,,351.75
PRD-01766,SFT-01252,M203,EMB-202,06:00:00,13:19:27,367,354,51,,439.45
PRD-01767,SFT-01253,M204,EMB-203,06:00:00,07:46:30,309,302,71,,106.5
PRD-01768,SFT-01253,M204,EMB-201,07:46:30,13:19:45,526,491,43,,333.25
PRD-01769,SFT-01254,M205,EMB-215,06:00:00,13:19:01,307,296,71,,439.02
PRD-01770,SFT-01255,M206,EMB-215,06:00:00,09:50:45,299,290,71,,230.75
PRD-01771,SFT-01255,M206,EMB-210,09:50:45,13:19:11,265,260,74,,208.43
PRD-01772,SFT-01256,M301,CSB-302,06:00:00,07:34:30,485,469,42,,94.5
PRD-01773,SFT-01256,M301,CSB-316,07:34:30,13:18:54,308,290,63,,344.4
PRD-01774,SFT-01257,M302,CSB-309,06:00:00,09:55:50,420,399,50,,235.83
PRD-01775,SFT-01257,M302,CSB-309,09:55:50,13:19:10,407,387,50,,203.33
PRD-01776,SFT-01258,M303,CSB-302,06:00:00,13:19:36,585,566,42,,439.6
PRD-01777,SFT-01259,M304,CSB-317,06:00:00,09:53:20,312,285,70,,233.33
PRD-01778,SFT-01259,M304,CSB-313,09:53:20,13:19:20,553,522,40,,206.0
PRD-01779,SFT-01260,M305,CSB-316,06:00:00,13:19:57,330,326,63,,439.95
PRD-01780,SFT-01261,M101,BPA-107,14:00:00,21:14:21,393,388,51,,434.35
PRD-01781,SFT-01262,M102,BPA-116,14:00:00,21:14:08,340,308,64,,434.13
PRD-01782,SFT-01263,M103,BPA-109,14:00:00,20:37:48,289,264,68,,397.8
PRD-01783,SFT-01263,M103,BPA-102,20:37:48,21:14:29,284,277,71,,36.68
PRD-01784,SFT-01264,M104,BPA-106,14:00:00,21:14:08,326,322,64,,434.13
PRD-01785,SFT-01265,M105,BPA-103,14:00:00,17:09:56,298,278,74,,189.93
PRD-01786,SFT-01265,M105,BPA-106,17:09:56,21:14:12,294,277,64,,244.27
PRD-01787,SFT-01266,M106,BPA-106,14:00:00,17:10:56,348,342,64,,190.93
PRD-01788,SFT-01266,M106,BPA-100,17:10:56,21:14:36,277,272,68,,243.67
PRD-01789,SFT-01267,M107,BPA-111,14:00:00,21:02:13,428,399,49,,422.22
PRD-01790,SFT-01267,M107,BPA-106,21:02:13,21:13:57,328,324,64,,11.73
PRD-01791,SFT-01269,M202,EMB-203,14:00:00,21:14:17,290,274,71,,434.28
PRD-01792,SFT-01270,M203,EMB-205,14:00:00,17:22:18,414,389,51,,202.3
PRD-01793,SFT-01270,M203,EMB-205,17:22:18,21:14:21,352,322,51,,232.05
PRD-01794,SFT-01272,M205,EMB-209,14:00:00,21:14:36,397,379,53,,434.6
PRD-01795,SFT-01273,M206,EMB-209,14:00:00,17:55:51,364,350,53,,235.85
PRD-01796,SFT-01273,M206,EMB-212,17:55:51,21:14:18,337,306,63,,198.45
PRD-01797,SFT-01274,M301,CSB-311,14:00:00,14:30:46,287,267,71,,30.77
PRD-01798,SFT-01274,M301,CSB-313,14:30:46,21:13:26,629,604,40,,402.67
PRD-01799,SFT-01275,M302,CSB-306,14:00:00,16:55:56,468,455,52,,175.93
PRD-01800,SFT-01275,M302,CSB-308,16:55:56,21:13:56,529,521,43,,258.0
PRD-01801,SFT-01276,M303,CSB-305,14:00:00,17:19:28,309,290,68,,199.47
PRD-01802,SFT-01276,M303,CSB-303,17:19:28,21:14:20,371,352,52,,234.87
PRD-01803,SFT-01277,M304,CSB-300,14:00:00,16:13:20,467,440,50,,133.33
PRD-01804,SFT-01277,M304,CSB-314,16:13:20,21:14:14,357,350,59,,300.9
PRD-01805,SFT-01278,M305,CSB-309,14:00:00,21:14:10,463,433,50,,434.17
PRD-01806,SFT-01279,M101,BPA-101,22:00:00,05:29:16,1,1,46,,449.27
PRD-01807,SFT-01280,M102,BPA-107,22:00:00,23:36:03,1,1,51,,96.05
PRD-01808,SFT-01280,M102,BPA-105,23:36:03,05:29:20,1,1,47,,353.28
PRD-01809,SFT-01281,M103,BPA-112,22:00:00,05:30:00,1,1,54,,450.0
PRD-01810,SFT-01282,M104,BPA-117,22:00:00,05:29:32,1,1,44,,449.53
PRD-01811,SFT-01283,M105,BPA-110,22:00:00,05:29:38,1,1,47,,449.63
